endTime,artistName,trackName,msPlayed
2023-04-21 17:15,Silvestre y La Naranja,Anochece (Salú),160085
2023-04-21 17:17,Silvestre y La Naranja,Amanece,67541
2023-04-21 17:29,Silvestre y La Naranja,Tu Veneno,199210
2023-04-21 17:32,Silvestre y La Naranja,El Ding Dong,159829
2023-04-21 17:35,Silvestre y La Naranja,Nunca Te Calmes,193962
2023-04-21 17:38,Silvestre y La Naranja,Bailando a Escondidas,196095
2023-04-21 17:41,Silvestre y La Naranja,Hechizao,143744
2023-04-21 17:43,Silvestre y La Naranja,Fiebre Atemporal,164292
2023-04-21 17:47,Silvestre y La Naranja,Vencimiento,202538
2023-04-21 17:50,Silvestre y La Naranja,Amor Sofá,213930
2023-04-21 17:54,Silvestre y La Naranja,Levitando Lento,222634
2023-04-21 17:57,Silvestre y La Naranja,Anochece (Salú),160085
2023-04-21 17:58,Silvestre y La Naranja,Amanece,67541
2023-04-21 18:01,Silvestre y La Naranja,Tu Veneno,199210
2023-04-21 18:04,Silvestre y La Naranja,El Ding Dong,159829
2023-04-21 18:07,Silvestre y La Naranja,Nunca Te Calmes,193962
2023-04-21 18:10,Silvestre y La Naranja,Bailando a Escondidas,196095
2023-04-21 18:13,Silvestre y La Naranja,Hechizao,143744
2023-04-21 18:16,Silvestre y La Naranja,Fiebre Atemporal,164292
2023-04-21 18:19,Silvestre y La Naranja,Vencimiento,202538
2023-04-21 18:58,Silvestre y La Naranja,Amor Sofá,109001
2023-04-21 19:01,El Kuelgue,En Avenidas,195306
2023-04-21 19:05,El Kuelgue,Circunvalación,234306
2023-04-21 19:10,El Kuelgue,Cinema,278906
2023-04-21 19:13,El Kuelgue,Negra Candombera,198133
2023-04-21 19:17,El Kuelgue,Por Ahora,206133
2023-04-21 19:22,El Kuelgue,Bossa & People,302613
2023-04-21 19:25,El Kuelgue,Jimena,213083
2023-04-21 19:29,La Vela Puerca,Zafar,262000
2023-04-21 19:34,Intoxicados,Reggae para Mirtha,269026
2023-04-21 19:38,Cruzando El Charco,Volver a Nacer,214651
2023-04-21 19:38,Lo' Pibitos,El Ritmo de la Vida,42885
2023-04-22 13:19,Lo' Pibitos,El Ritmo de la Vida,179993
2023-04-22 13:23,Los Enanitos Verdes,Lamento Boliviano,223146
2023-04-22 13:25,El Kuelgue,Parque Acuático,172646
2023-04-22 13:29,El Kuelgue,Lucho Gorrión,197379
2023-04-22 13:34,El Kuelgue,El Paraiso de los Perros,309346
2023-04-22 13:38,El Kuelgue,Verte Feliz,266289
2023-04-22 13:42,El Kuelgue,Planeta Numir,213240
2023-04-22 13:45,El Kuelgue,Correntoso,170100
2023-04-22 13:49,Los Piojos,Tan Solo,240013
2023-04-22 13:53,El Cuarteto De Nos,Lo malo de ser bueno,242120
2023-04-22 13:57,Onda Vaga,Mambeado,220695
2023-04-22 14:01,El Kuelgue,Ayer Real,219838
2023-04-22 14:04,Adrián Berra,Un Beso en la Nariz,211333
2023-04-22 14:09,Usted Señalemelo,Agua Marfil,251853
2023-04-22 14:12,El Kuelgue,La Fama,220021
2023-04-22 14:16,El Cuarteto De Nos,Ya No Sé Que Hacer Conmigo,241501
2023-04-22 14:20,Armandinho,Casinha,235906
2023-04-22 14:24,Las Pastillas del Abuelo,Incontinencia Verbal,230568
2023-04-22 14:28,Usted Señalemelo,Pana,228290
2023-04-22 14:32,Luis Alberto Spinetta,Bajan (En Vivo Estadio Vélez Sarsfield) (feat. Gustavo Cerati),225906
2023-04-22 14:35,Sui Generis,Canción para Mi Muerte,215906
2023-04-22 14:39,Juan Farré,Todo lo que se vende miente,217969
2023-04-22 14:43,Intoxicados,Quieren Rock,224400
2023-04-22 14:48,Las Pastillas del Abuelo,Otra Vuelta de Tuerca,321706
2023-04-22 14:52,El Cuarteto De Nos,Breve descripción de mi persona,222240
2023-04-22 14:55,Intoxicados,Las cosas que no se tocan,214090
2023-04-22 14:59,El Kuelgue,Natación,220218
2023-04-22 15:02,El Kuelgue,Chiste,168789
2023-04-22 15:05,Salvapantallas,Si Me Voy,186000
2023-04-22 15:11,El Kuelgue,Carece de Sentido,335160
2023-04-22 15:14,El Kuelgue,Sin Parangón,134546
2023-04-22 15:18,Bandalos Chinos,Vámonos De Viaje,236000
2023-04-22 15:22,Bandalos Chinos,Departamento,234866
2023-04-22 15:27,El Mató a un Policía Motorizado,El Tesoro,271400
2023-04-22 15:30,Salvapantallas,Me Conecto (feat. Jorge Drexler),188660
2023-04-22 15:33,Salvapantallas,Chhkp,179448
2023-04-22 15:37,Conociendo Rusia,Loco en el Desierto,257176
2023-04-22 15:41,El Kuelgue,Cariño Reptil,214835
2023-04-22 15:45,Indios,Ya Pasó,224946
2023-04-22 15:48,Bandalos Chinos,Isla,228798
2023-04-22 17:32,Bandalos Chinos,Isla,123507
2023-04-22 17:37,Usted Señalemelo,Big Bang,293665
2023-04-22 17:40,LOUTA,AYER TE VI (feat. Zoe Gotusso),209133
2023-04-22 17:43,El Kuelgue,En Tanto y en Cuanto,176286
2023-04-22 17:46,Adrián Berra,Efecto de Sincronicidad,165240
2023-04-22 17:47,Marcos Menchaca,Fie$ta,86734
2023-04-22 17:51,El Zar,Los Chicos No Entienden,196082
2023-04-22 17:54,Conociendo Rusia,Puede Ser,230960
2023-04-22 17:59,El Mató a un Policía Motorizado,Mas o Menos Bien,253520
2023-04-22 18:03,El Mató a un Policía Motorizado,El Mundo Extraño,238311
2023-04-22 18:07,Hipnotica,Presente Perfecto,188441
2023-04-22 18:11,Soy Rada and the Colibriquis,Avisame Cuando Llegues,211521
2023-04-22 18:15,Silvestre y La Naranja,Todas Esas Tardes,268135
2023-04-22 18:20,Silvestre y La Naranja,Loco por Vos,251154
2023-04-22 18:23,1915,Extranjero,187824
2023-04-22 18:26,Axel Fiks,Chica Acuario,207163
2023-04-22 18:30,FLORIAN,Mi Amor Se Fue,227997
2023-04-22 19:38,Conociendo Rusia,Quiero Que Me Llames,25761
2023-04-22 19:41,Quevedo,PUNTO G,151324
2023-04-22 19:44,Quevedo,VISTA AL MAR,180672
2023-04-22 19:45,Quevedo,SIN SEÑAL,71653
2023-04-23 14:07,Quevedo,SIN SEÑAL,113432
2023-04-23 14:11,Quevedo,PLAYA DEL INGLÉS,237525
2023-04-23 14:13,Quevedo,WANDA,160909
2023-04-23 14:15,Mora,COMO HAS ESTAU?,127333
2023-04-23 14:17,Mora,APA,117732
2023-04-23 14:21,El Kuelgue,En Avenidas,195306
2023-04-23 14:25,El Kuelgue,Circunvalación,234306
2023-04-23 14:48,El Kuelgue,Cinema,278906
2023-04-23 14:51,El Kuelgue,Negra Candombera,198133
2023-04-23 14:55,El Kuelgue,Por Ahora,206133
2023-04-23 15:00,El Kuelgue,Bossa & People,302613
2023-04-23 15:03,El Kuelgue,Jimena,213083
2023-04-23 15:08,La Vela Puerca,Zafar,262000
2023-04-23 15:15,Intoxicados,Reggae para Mirtha,269026
2023-04-23 15:19,Cruzando El Charco,Volver a Nacer,214651
2023-04-23 15:22,Lo' Pibitos,El Ritmo de la Vida,222866
2023-04-23 15:26,Los Enanitos Verdes,Lamento Boliviano,223146
2023-04-23 15:29,El Kuelgue,Parque Acuático,172646
2023-04-23 15:32,El Kuelgue,Lucho Gorrión,197379
2023-04-23 15:38,El Kuelgue,El Paraiso de los Perros,309346
2023-04-23 15:42,El Kuelgue,Verte Feliz,266289
2023-04-23 15:54,El Kuelgue,Planeta Numir,213240
